"ppirawscore","country","q01answer","score1","q02answer","score2","q03answer","score3","q04answer","score4","q05answer","score5","q06answer","score6","q07answer","score7","q08answer","score8","q09answer","score9","q10answer","score10","ppi_mfo","id1","Partner.Name","villagecode","Village.Code.Final","propoornormal","flatproportional","squeezebetonnelimite","village_name1","villagename","Baseline","silcgroupgroupname","Poverty.Likelihood","dumPN","dumFP","dumSBL","lgPPI"
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,9134,"Manga","Village-000310","Village-000287","","","","TIBGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,9522,"Kdg","Village-000310","Village-000276","","","","BOURA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,9527,"Kdg","Village-000310","Village-000276","","","","BOURA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,9532,"Kdg","Village-000310","Village-000276","","","","BOURA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,9686,"Manga","Village-000310","Village-000286","","","","TORODO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,9691,"Manga","Village-000310","Village-000286","","","","TORODO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,10631,"Manga","Village-000310","Village-000279","","","","YOYO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,11151,"Manga","Village-000310","Village-000246","","","","KONLOBWAMDE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,11632,"Kdg","Village-000310","Village-000083","","","","MOUTOULOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,13482,"Manga","Village-000310","Village-000281","","","","MOGANDE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,13546,"Manga","Village-000310","Village-000290","","","","MEDIGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,13611,"Manga","Village-000310","Village-000254","","","","SORBIN","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,13615,"Manga","Village-000310","Village-000254","","","","SORBIN","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"TROIS A CINQ",3,16,13831,"Kdg","Village-000310","Village-000069","","","","PITMOAGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"OUI",6,"OUI",8,"TROIS A CINQ",3,22,12451,"Kdg","Village-000310","Village-000275","","","","LASSANE","Burkina Baseline",1,"Burkina Baseline",61.7,0,0,0,4.122284
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"UN, OU AUCUNE",0,16,7290,"Kdg","Village-000310","Village-000082","","","","BASBEDO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"UN, OU AUCUNE",0,16,7310,"Kdg","Village-000310","Village-000082","","","","BASBEDO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"UN, OU AUCUNE",0,16,7320,"Kdg","Village-000310","Village-000082","","","","BASBEDO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"UN, OU AUCUNE",0,16,12456,"Kdg","Village-000310","Village-000275","","","","LASSANE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"UN, OU AUCUNE",0,16,13066,"Kdg","Village-000310","Village-000085","","","","ARBOLLE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
8,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"UN, OU AUCUNE",0,16,13550,"Manga","Village-000310","Village-000290","","","","MEDIGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"BOIS A BR?LER, OU AUTRE",0,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"OUI",6,"OUI",8,"TROIS A CINQ",3,17,10772,"Manga","Village-000310","Village-000282","","","","OUAYOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"BOUGIES, PETROLE, OU GAZ",4,"DANS LA NATURE, OU AUTRE",0,"NON",0,"OUI",3,"NON",0,"OUI",8,"DEUX",2,17,10236,"Kdg","Village-000310","Village-000270","","","","GNANSSOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,13,10767,"Manga","Village-000310","Village-000282","","","","OUAYOU","Burkina Baseline",1,"Burkina Baseline",79.8,0,0,0,4.379524
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,8130,"Manga","Village-000310","Village-000253","","","","OUAREGOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,8901,"Kdg","Village-000310","Village-000269","","","","MAO NESSIRA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,9140,"Manga","Village-000310","Village-000287","","","","TIBGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,9437,"Kdg","Village-000310","Village-000071","","","","LOAGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,9442,"Kdg","Village-000310","Village-000071","","","","LOAGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,11366,"Manga","Village-000310","Village-000284","","","","DALO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,11562,"Manga","Village-000310","Village-000280","","","","SALAMBAORE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,11572,"Manga","Village-000310","Village-000280","","","","SALAMBAORE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,12421,"Kdg","Village-000310","Village-000074","","","","THYOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,13071,"Kdg","Village-000310","Village-000085","","","","ARBOLLE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,13367,"Kdg","Village-000310","Village-000270","","","","DJIGOUE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,7700,"Kdg","Village-000310","Village-000070","","","","TIA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,8640,"Kdg","Village-000310","Village-000073","","","","YARGO YARCE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,8652,"Kdg","Village-000310","Village-000077","","","","BATONDO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,12416,"Kdg","Village-000310","Village-000074","","","","THYOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,12426,"Kdg","Village-000310","Village-000074","","","","THYOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,12516,"Kdg","Village-000310","Village-000272","","","","LOROPENI","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
9,"Burkina","SIX OU PLUS",0,"FRANCAIS SEULEMENT",4,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,17,12681,"Manga","Village-000310","Village-000245","","","","LOUGSI","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,8150,"Manga","Village-000310","Village-000253","","","","OUAREGOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,8160,"Manga","Village-000310","Village-000253","","","","OUAREGOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,8180,"Manga","Village-000310","Village-000253","","","","OUAREGOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,8190,"Manga","Village-000310","Village-000253","","","","OUAREGOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,8470,"Manga","Village-000310","Village-000281","","","","MOGANDE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,8926,"Manga","Village-000310","Village-000249","","","","NOBERE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,9447,"Kdg","Village-000310","Village-000071","","","","LOAGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,9542,"Kdg","Village-000310","Village-000274","","","","DIASSARA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,10241,"Kdg","Village-000310","Village-000270","","","","GNANSSOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,11642,"Kdg","Village-000310","Village-000083","","","","MOUTOULOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,11667,"Kdg","Village-000310","Village-000083","","","","MOUTOULOU","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,11917,"Kdg","Village-000310","Village-000277","","","","NAKO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,12152,"Manga","Village-000310","Village-000255","","","","OUNZEOGO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,12157,"Manga","Village-000310","Village-000255","","","","OUNZEOGO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,12341,"Kdg","Village-000310","Village-000077","","","","TENADO","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,13076,"Kdg","Village-000310","Village-000085","","","","ARBOLLE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,13486,"Manga","Village-000310","Village-000281","","","","MOGANDE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,13490,"Manga","Village-000310","Village-000281","","","","MOGANDE","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,18,13554,"Manga","Village-000310","Village-000290","","","","MEDIGA","Burkina Baseline",1,"Burkina Baseline",72.4,0,0,0,4.282207
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,22,11637,"Kdg","Village-000310","Village-000083","","","","MOUTOULOU","Burkina Baseline",1,"Burkina Baseline",61.7,0,0,0,4.122284
10,"Burkina","CINQ",5,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"LATRINE ORDINAIRE",4,"NON",0,"NON",0,"OUI",6,"OUI",8,"TROIS A CINQ",3,31,8907,"Kdg","Village-000310","Village-000269","","","","MAO NESSIRA","Burkina Baseline",1,"Burkina Baseline",36.9,0,0,0,3.608212
10,"Burkina","CINQ",5,"AUTRE LANGUE QUE LE FRANCAIS (PEU IMPORTE QUE LA PERSONNE SA",5,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,23,8170,"Manga","Village-000310","Village-000253","","","","OUAREGOU","Burkina Baseline",1,"Burkina Baseline",61.7,0,0,0,4.122284
10,"Burkina","DEUX",13,"ACUNE, OU IL N'Y A PAS DE CHEF HOMME DU MENAGE",0,"NON",0,"TORCHE A PILES, OU BATTERIES",5,"DANS LA NATURE, OU AUTRE",0,"NON",0,"NON",0,"NON",0,"OUI",8,"UN, OU AUCUNE",0,26,8480,"Manga","Village-000310","Village-000281","","","","MOGANDE","Burkina Baseline",1,"Burkina Baseline",48.8,0,0,0,3.88773
